"Time"	G1	G3	G2	G100	G66	G4	G30	G5	G17	G6	G29	G7	G75	G8	G9	G31	G10	G64	G11	G33	G12	G18	G13	G67	G14	G20	G15	G96	G16	G95	G79	G49	G19	G52	G21	G86	G22	G23	G51	G24	G25	G26	G56	G27	G28	G34	G98	G32	G53	G97	G76	G35	G36	G89	G37	G88	G38	G39	G40	G48	G41	G43	G42	G77	G69	G44	G45	G84	G46	G47	G85	G50	G72	G62	G78	G54	G55	G63	G57	G60	G58	G90	G59	G61	G70	G73	G65	G71	G68	G99	G81	G92	G74	G93	G80	G82	G83	G94	G87	G91
600	0.2631658	0.1374504	0.7715011	0.9859500	0.0631393	0.4166740	0.6038086	0.2475586	0.5887786	0.5821953	0.8817730	0.9682107	0.9853792	0.9760735	0.1365995	0.5601941	0.9324655	0.3129219	0.3452450	0.0703192	0.2819116	0.9144657	0.0082262	0.0000000	0.7298365	0.8319942	0.5317426	0.7062069	0.9289698	0.9880530	0.5717725	0.3475571	0.9601359	0.4098173	0.0353797	0.0884311	0.1542674	0.2005000	0.8288382	0.6999831	0.8723653	0.3019319	0.2287415	0.6039446	0.8036281	0.6500639	0.8743991	0.8698344	0.4307624	0.9639116	0.4949832	0.1425132	0.1278761	0.2473188	0.3246551	0.9637728	0.0945918	0.2748640	0.5125180	0.3528300	0.7343187	0.0742316	0.7269710	0.7265053	0.0639722	0.0305923	0.0813362	0.9763688	0.6454552	0.5646417	0.4509339	0.0787802	0.9913926	0.2186674	0.9099255	0.7904908	0.5366994	0.9136669	0.5703248	0.9792447	0.9343007	0.4904234	0.9912153	0.8775671	0.3492124	0.9421918	0.0304472	0.9687023	0.1127571	0.8447437	0.4484672	0.0189518	0.5201703	0.6424803	0.0531847	0.8764448	0.5308356	0.9712371	0.8236070	0.1731125
650	0.2630071	0.1211325	0.7793469	0.9924137	0.0637492	0.4571416	0.5729178	0.2458060	0.5920861	0.8455571	0.5375371	0.9846558	0.9933455	0.9742040	0.0636918	0.8140952	0.9491078	0.3269892	0.3102928	0.0763681	0.2861558	0.9135556	0.0031809	0.0052314	0.7073955	0.8237285	0.4792587	0.7572182	0.9303745	0.9888640	0.5582288	0.3438938	0.9647215	0.4104576	0.0303995	0.1266241	0.1580376	0.2775141	0.8507713	0.8012214	0.8648996	0.3049335	0.2303482	0.6103027	0.7722929	0.6338507	0.9670356	0.9279056	0.4412963	0.9633730	0.5185334	0.1055047	0.0408379	0.1292522	0.3317156	0.9574910	0.0474401	0.2733930	0.5140662	0.3535147	0.6493567	0.0744618	0.7703413	0.7753125	0.0601096	0.0339033	0.0751953	0.9426772	0.7234312	0.5161266	0.4468121	0.0779159	0.9891368	0.2190042	0.8543140	0.7924323	0.5296699	0.9091493	0.4804462	0.9572644	0.9708873	0.2914927	0.9909060	0.9333109	0.3058840	0.9198070	0.0289096	0.9917655	0.1120753	0.8442821	0.4441052	0.0122536	0.5380765	0.6408960	0.0382670	0.8956525	0.4855482	0.9718838	0.9233091	0.1682218
700	0.2616767	0.1181307	0.7799824	0.9907218	0.0696113	0.4977928	0.5267394	0.2426633	0.6000004	0.9314595	0.2844079	0.9902162	0.9932754	0.9704076	0.0296175	0.9371814	0.9581236	0.3277682	0.2955717	0.0731639	0.3020365	0.9074639	0.0010178	0.0039318	0.7014006	0.8218371	0.4239231	0.8029079	0.9318290	0.9901980	0.5614322	0.3394001	0.9603447	0.4110674	0.0325315	0.1492021	0.1568461	0.3487392	0.8913671	0.8451926	0.8648242	0.3156665	0.2286063	0.6187969	0.7609746	0.5057669	0.9886001	0.9579751	0.4727413	0.9635627	0.5003524	0.0828842	0.0176708	0.0544466	0.3295144	0.9583698	0.0392516	0.2738854	0.5129059	0.3537842	0.5890190	0.0884194	0.7869189	0.7966102	0.0541635	0.0800715	0.0740418	0.8968114	0.7486169	0.4734579	0.4195471	0.0835260	0.9943688	0.2229797	0.8279249	0.7956053	0.5242809	0.9074107	0.4588648	0.9075605	0.9822722	0.1821273	0.9928849	0.9545382	0.2768805	0.9088234	0.0277469	0.9910063	0.1072635	0.8435485	0.4461761	0.0212299	0.5504810	0.6430138	0.0294288	0.9158709	0.4640681	0.9709258	0.9505667	0.1646742
750	0.2609041	0.1216363	0.7762486	0.9873127	0.0777910	0.5255776	0.4823746	0.2442178	0.6043846	0.9660198	0.1728841	0.9895297	0.9961969	0.9691909	0.0191024	0.9767837	0.9643500	0.3254448	0.2900664	0.0717936	0.3138269	0.9011898	0.0035488	0.0000000	0.6986664	0.8148371	0.3905169	0.8434711	0.9334700	0.9895098	0.5725126	0.3470150	0.9610766	0.4134805	0.0323424	0.1575184	0.1553029	0.4065619	0.9229481	0.8607087	0.8660674	0.3104999	0.2254861	0.6366857	0.7756145	0.3505495	0.9899295	0.9768499	0.5062280	0.9562467	0.4029053	0.0690225	0.0103334	0.0305862	0.3329328	0.9568948	0.0419917	0.2645790	0.5173914	0.3572732	0.5415381	0.1119955	0.7851335	0.8064969	0.0546270	0.1815384	0.0713745	0.8374179	0.7482739	0.4435325	0.3862536	0.0867202	0.9931343	0.2133436	0.8345182	0.7924672	0.5245125	0.9122997	0.4587836	0.8337888	0.9825596	0.1304584	0.9871676	0.9654556	0.2694726	0.9016049	0.0266248	0.9921579	0.1149031	0.8421699	0.4515926	0.0219973	0.5775896	0.6382008	0.0332803	0.9196594	0.4586160	0.9804340	0.9645841	0.1665620
800	0.2649772	0.1191612	0.7806970	0.9938391	0.0850990	0.5509168	0.4428573	0.2406759	0.6035642	0.9771245	0.1277866	0.9894167	0.9926436	0.9715309	0.0137587	0.9880307	0.9682816	0.3201170	0.2812863	0.0679091	0.3385886	0.8966228	0.0035963	0.0045371	0.6987477	0.8064964	0.3728251	0.8729749	0.9337376	0.9907783	0.5748252	0.3465553	0.9592375	0.4139287	0.0309909	0.1595622	0.1568312	0.4380614	0.9481694	0.8631238	0.8747966	0.3087438	0.2263154	0.6436104	0.7969144	0.2430318	0.9935577	0.9798577	0.5250206	0.9624684	0.2843085	0.0629314	0.0106870	0.0215065	0.3501879	0.9528668	0.0710131	0.2563715	0.5188633	0.3547083	0.4671217	0.1527951	0.7879316	0.8074905	0.0614956	0.3376615	0.0747100	0.7994891	0.7486046	0.4150375	0.3610408	0.0876562	0.9960425	0.2141481	0.8514171	0.7840733	0.5231390	0.9098674	0.4559967	0.7876970	0.9872512	0.1064411	0.9904443	0.9705888	0.2532953	0.9022820	0.0301982	0.9913689	0.1123995	0.8453351	0.4498743	0.0183256	0.5955191	0.6422700	0.0274166	0.9197770	0.4512371	0.9792392	0.9648828	0.1732551
850	0.2631385	0.1200268	0.7798890	0.9928670	0.0864694	0.5584451	0.4159743	0.2345611	0.5957221	0.9789809	0.1055099	0.9937425	0.9918910	0.9682777	0.0090695	0.9914627	0.9694344	0.3187754	0.2767026	0.0698313	0.3592051	0.8818326	0.0060424	0.0012247	0.6952317	0.8072083	0.3778628	0.8906930	0.9341365	0.9860201	0.5767550	0.3526945	0.9582898	0.4169938	0.0355255	0.1607568	0.1536147	0.4556683	0.9558468	0.8666743	0.8748670	0.3087147	0.2281862	0.6549307	0.8212763	0.1790291	0.9915612	0.9819202	0.5357828	0.9588828	0.1975153	0.0600904	0.0169929	0.0139167	0.3656725	0.9515262	0.1851005	0.2516440	0.5182287	0.3533412	0.3544253	0.2231269	0.7863334	0.8175363	0.0603994	0.4844118	0.0681203	0.7713453	0.7492810	0.4022112	0.3372159	0.0858141	0.9892268	0.2137624	0.8653314	0.7887502	0.5260438	0.9036541	0.4562445	0.7645740	0.9891679	0.0987246	0.9925517	0.9708348	0.2494344	0.9052934	0.0311234	0.9936330	0.1101954	0.8404691	0.4475874	0.0208781	0.6121658	0.6432508	0.0266071	0.9288034	0.4464981	0.9868431	0.9646401	0.1661952
900	0.2662389	0.1241721	0.7828525	0.9907421	0.0901076	0.5658979	0.4031317	0.2270166	0.5834729	0.9811501	0.1002121	0.9948464	0.9931566	0.9726529	0.0082908	0.9897194	0.9698807	0.3232807	0.2748958	0.0655331	0.3758142	0.8634485	0.0053358	0.0015704	0.6994377	0.8079701	0.3906375	0.8959980	0.9392858	0.9865248	0.5713163	0.3590454	0.9638193	0.4173660	0.0309447	0.1613791	0.1594574	0.4641154	0.9601424	0.8618048	0.8797453	0.3084589	0.2277677	0.6598203	0.8423798	0.1524572	0.9936837	0.9812324	0.5415900	0.9619374	0.1575765	0.0622663	0.0138786	0.0175573	0.3734965	0.9435028	0.3444936	0.2523450	0.5212817	0.3565179	0.2496935	0.3753754	0.7709902	0.8142014	0.0708276	0.5832852	0.0723273	0.7506592	0.7479657	0.3978135	0.3144786	0.0914272	0.9942203	0.2098389	0.8769179	0.7878457	0.5204080	0.9067391	0.4575891	0.7521529	0.9812239	0.0915646	0.9886481	0.9678649	0.2559494	0.9022414	0.0297028	0.9954257	0.1117332	0.8405572	0.4470884	0.0198007	0.6153507	0.6424418	0.0285820	0.9282926	0.4496406	0.9858110	0.9635322	0.1687929
950	0.2622731	0.1200064	0.7873512	0.9941287	0.0880983	0.5714411	0.3881979	0.2245390	0.5724017	0.9744944	0.0971683	0.9910008	0.9890279	0.9689518	0.0113342	0.9917545	0.9743807	0.3189307	0.2712431	0.0672900	0.3884918	0.8440601	0.0045293	0.0008119	0.6954276	0.8039743	0.4006818	0.8943225	0.9295491	0.9891451	0.5655173	0.3685086	0.9603040	0.4170705	0.0341162	0.1624766	0.1621223	0.4643767	0.9646569	0.8606364	0.8814485	0.3088221	0.2272383	0.6691604	0.8561572	0.1343097	0.9968837	0.9863571	0.5485248	0.9631185	0.1363495	0.0566488	0.0371705	0.0185711	0.3840141	0.9394100	0.4789154	0.2480186	0.5241891	0.3573885	0.1700253	0.6108717	0.7594942	0.8152784	0.1097096	0.6421219	0.0731286	0.7488557	0.7521639	0.4009007	0.3016677	0.0883622	0.9939267	0.2091877	0.8829088	0.7921291	0.5288298	0.9089814	0.4616124	0.7441420	0.9861860	0.0905165	0.9920683	0.9635885	0.2488411	0.9042575	0.0325704	0.9913459	0.1121781	0.8451420	0.4462674	0.0187640	0.6234131	0.6438582	0.0256654	0.9289149	0.4518221	0.9912988	0.9680829	0.1684552
1000	0.2620933	0.1234909	0.7889262	0.9891747	0.0914491	0.5701793	0.3841765	0.2252964	0.5654610	0.9798435	0.0955242	0.9904107	0.9914083	0.9758261	0.0102695	0.9910513	0.9699232	0.3182196	0.2572517	0.0665574	0.3980143	0.8364468	0.0075495	0.0032695	0.6960300	0.8069207	0.4100807	0.8980390	0.9389209	0.9884767	0.5540791	0.3774915	0.9588434	0.4160817	0.0294279	0.1611988	0.1633896	0.4669549	0.9647517	0.8684517	0.8819474	0.3106106	0.2277438	0.6678429	0.8693999	0.1272966	0.9903850	0.9813033	0.5471127	0.9640246	0.1370102	0.0603215	0.0872829	0.0172211	0.3922203	0.9312657	0.5672330	0.2503356	0.5228728	0.3558890	0.1253761	0.8046775	0.7380926	0.8106136	0.2405672	0.6648665	0.0723446	0.7447424	0.7489558	0.3962160	0.2995885	0.0875612	0.9950149	0.2108942	0.8848786	0.7931615	0.5240132	0.9087308	0.4573871	0.7434688	0.9870713	0.0874462	0.9952265	0.9396129	0.2557618	0.9065739	0.0318750	0.9898232	0.1131858	0.8415559	0.4445709	0.0184574	0.6227658	0.6420162	0.0336952	0.9242814	0.4507600	0.9886234	0.9655802	0.1692495

0	0.2631841	0.1258800	0.7870143	0.9898973	0.0884068	0.5721658	0.3743080	0.2255826	0.5377836	0.9761427	0.0944859	0.7137248	0.9906981	0.9763501	0.0157438	0.9950971	0.9760039	0.3204348	0.2266936	0.0626951	0.3985196	0.8206447	0.0064963	0.0044589	0.6983584	0.8089238	0.4251829	0.8786542	0.9361142	0.9883563	0.5050437	0.4058930	0.9547513	0.4139941	0.0316394	0.1545595	0.1686059	0.4591462	0.9652794	0.9096668	0.8855312	0.3125026	0.2310254	0.6684373	0.8848956	0.1215982	0.9876803	0.9871736	0.5482288	0.9646339	0.1279819	0.5595887	0.2851175	0.1976989	0.3918569	0.9259466	0.6542514	0.2507931	0.5247570	0.3549196	0.0727418	0.9869445	0.6142501	0.7695997	0.6137009	0.6869191	0.0750723	0.7424208	0.7486555	0.4383177	0.3286867	0.0925016	0.9950712	0.2109747	0.8886528	0.7884314	0.5260068	0.9085789	0.4588956	0.7524471	0.9853710	0.0868400	0.9914457	0.5536765	0.5803435	0.9051812	0.0300580	0.9924336	0.1109867	0.8404703	0.4584341	0.0237443	0.6197016	0.6390500	0.0280940	0.9297135	0.4515010	0.9940551	0.9685748	0.1670666
50	0.2587264	0.6514085	0.7888339	0.9890982	0.0703355	0.5675977	0.2899447	0.2251688	0.5462396	0.9810446	0.0972089	0.7007520	0.9912111	0.9787239	0.5918545	0.9683088	0.9766349	0.3208811	0.2148823	0.0658774	0.3913534	0.8164605	0.0026380	0.0025253	0.8271488	0.8098614	0.7295359	0.8409192	0.9356943	0.9898366	0.5970670	0.4087948	0.9620268	0.3438060	0.0125299	0.1117917	0.1906075	0.4510985	0.9831738	0.8996978	0.9068793	0.0806002	0.2277371	0.6703120	0.8930914	0.6211247	0.9906756	0.9515927	0.5502648	0.4701950	0.1098214	0.6085287	0.2827683	0.1982243	0.1580067	0.7880186	0.6553655	0.1702885	0.5325093	0.6479025	0.2324205	0.9872096	0.2657749	0.7495452	0.6153500	0.6884554	0.2664330	0.8324959	0.7463690	0.4398779	0.3440789	0.0876926	0.9918453	0.2278570	0.9276913	0.7878470	0.5264881	0.9067722	0.1191863	0.5364566	0.9846117	0.0902423	0.9946216	0.5511116	0.5787620	0.9067422	0.0113461	0.9923111	0.0300299	0.8897685	0.4486146	0.0215710	0.6158556	0.6353762	0.4908076	0.9331821	0.4453027	0.6167628	0.9758144	0.0937522
100	0.2629471	0.7291554	0.7956887	0.9891396	0.0639367	0.5725797	0.2680119	0.2248720	0.5424283	0.9802229	0.1009197	0.6651801	0.9915656	0.9791638	0.7793870	0.7436043	0.9829147	0.3203502	0.1771969	0.0686247	0.3554664	0.8251789	0.0055449	0.0001457	0.8688579	0.8181207	0.8407216	0.7387909	0.9364336	0.9893796	0.6273481	0.4092147	0.9588422	0.3254199	0.0040532	0.0599109	0.2210734	0.3834028	0.9828946	0.8647928	0.9293957	0.0601012	0.2383539	0.6674965	0.9079639	0.8129800	0.9935116	0.8342514	0.5179988	0.3393383	0.2986660	0.6157072	0.2822208	0.1982755	0.0655883	0.8067575	0.6543212	0.1641836	0.4624170	0.7674738	0.2902885	0.9564195	0.1552703	0.6657973	0.6052669	0.6911682	0.2957582	0.9271398	0.7508851	0.4529644	0.3492738	0.0872974	0.9902547	0.2716977	0.9430568	0.7913827	0.5251639	0.9070766	0.0601663	0.1580441	0.9909413	0.0903806	0.9949872	0.5556025	0.5794766	0.9013716	0.0058984	0.9903084	0.0137577	0.9593858	0.4504502	0.0209609	0.6039671	0.6447360	0.6114406	0.9314614	0.4208378	0.4837895	0.9733223	0.0853267
150	0.2577405	0.7413606	0.8006786	0.9926858	0.0612511	0.5898751	0.2685028	0.2231591	0.5393728	0.9814035	0.0968622	0.6350789	0.9963442	0.9732478	0.8423699	0.5059988	0.9790744	0.3149378	0.1308114	0.0673423	0.3190219	0.8470443	0.0010625	0.0000000	0.8719532	0.8335732	0.8884852	0.6346416	0.9342783	0.9879111	0.6266976	0.4067733	0.9572386	0.3241020	0.0036964	0.0482918	0.2272419	0.2876741	0.9878051	0.8340430	0.9471822	0.0514411	0.2549901	0.6770352	0.9270939	0.8879122	0.9896565	0.7431317	0.4572864	0.2993414	0.5013883	0.6172281	0.2833396	0.1979065	0.0269416	0.8114167	0.6527896	0.1622531	0.3860672	0.8218837	0.3679227	0.8615820	0.1109964	0.5545416	0.5864348	0.6872080	0.3031584	0.9615617	0.7414303	0.5175404	0.3677673	0.0856468	0.9938253	0.3192604	0.9495767	0.7946456	0.5192059	0.9068927	0.0562404	0.0404937	0.9916558	0.0906662	0.9975594	0.5572636	0.5767040	0.8784070	0.0010210	0.9954368	0.0034065	0.9818618	0.4457816	0.0162596	0.5772176	0.6388787	0.6377029	0.9389081	0.3906862	0.4401262	0.9694821	0.0747073
200	0.2645045	0.7453590	0.8069337	0.9902451	0.0599974	0.6251064	0.2543827	0.2215944	0.5364907	0.9856385	0.0928578	0.6157993	0.9964078	0.9758743	0.8690518	0.3738612	0.9850336	0.3194153	0.1065853	0.0593375	0.2989462	0.8687444	0.0049067	0.0000000	0.8705611	0.8380204	0.9081230	0.5692547	0.9292203	0.9874986	0.6330223	0.3981592	0.9548908	0.3231016	0.0000000	0.0408478	0.2293758	0.2151760	0.9825725	0.8154532	0.9510379	0.0403047	0.2929531	0.6732702	0.9374136	0.9170261	0.9890358	0.6872826	0.3861785	0.2918389	0.6038859	0.6177155	0.2860424	0.1994160	0.0254946	0.8084603	0.6532282	0.1640206	0.3390934	0.8359145	0.4793064	0.6869835	0.0990112	0.4576528	0.5186311	0.6919987	0.3040979	0.9741069	0.7489512	0.6189809	0.4014440	0.0871304	0.9945309	0.3528863	0.9352892	0.7927628	0.5228754	0.9066367	0.0554307	0.0159572	0.9909060	0.0899188	0.9935697	0.5704323	0.5732126	0.8517211	0.0008536	0.9916093	0.0043439	0.9923357	0.4476455	0.0210715	0.5366970	0.6406958	0.6415340	0.9391330	0.3609828	0.4200744	0.9704154	0.0765471
250	0.2585602	0.7474734	0.8124642	0.9927862	0.0587946	0.6587443	0.2362717	0.2215815	0.5374899	0.9837063	0.0966737	0.6137412	0.9964559	0.9750859	0.8735219	0.3172795	0.9811663	0.3135233	0.0941395	0.0655893	0.2896072	0.8922642	0.0054033	0.0023043	0.8699754	0.8404606	0.9106368	0.5365001	0.9338284	0.9856452	0.6269670	0.3846943	0.9572888	0.3246512	0.0055251	0.0429863	0.2289811	0.1852493	0.9761093	0.8130410	0.9546458	0.0408756	0.3197917	0.6756767	0.9444738	0.9291171	0.9857026	0.6605951	0.3296249	0.2910271	0.6562288	0.6069509	0.2902624	0.1998234	0.0190180	0.8113805	0.6562616	0.1592691	0.3173586	0.8442480	0.5935676	0.4653982	0.0965625	0.3991534	0.3828804	0.6936205	0.3037676	0.9864061	0.7494061	0.7274429	0.4514607	0.0925366	0.9948068	0.3651375	0.9162863	0.7921818	0.5190989	0.9054205	0.0534280	0.0084762	0.9947834	0.0898687	0.9940075	0.6018287	0.5614972	0.8220975	0.0000000	0.9894134	0.0056511	0.9955469	0.4519205	0.0179418	0.5029568	0.6412194	0.6476322	0.9351691	0.3464586	0.4186933	0.9720114	0.0779524
300	0.2629644	0.7399761	0.8098079	0.9898698	0.0598175	0.6841215	0.2248139	0.2242130	0.5333462	0.9783253	0.0933434	0.6170351	0.9949310	0.9773825	0.8708392	0.2901364	0.9809967	0.3179021	0.0865632	0.0617562	0.2870012	0.8986183	0.0063392	0.0020788	0.8695686	0.8358505	0.9153311	0.5212230	0.9337426	0.9920973	0.6263517	0.3665349	0.9597797	0.3270751	0.0000000	0.0427505	0.2278235	0.1653734	0.9648113	0.8126699	0.9578106	0.0309410	0.3616555	0.6692146	0.9439659	0.9311817	0.9751282	0.6529320	0.2947167	0.2944830	0.6740310	0.5771661	0.2809092	0.2003374	0.0149140	0.8062489	0.6550514	0.1679268	0.3007369	0.8418245	0.6729464	0.2855427	0.0962057	0.3709843	0.2189359	0.6905431	0.3046182	0.9842721	0.7493792	0.8146488	0.5217587	0.0879528	0.9933976	0.3699838	0.8885183	0.7901505	0.5242897	0.9028962	0.0577091	0.0067296	0.9943667	0.0873182	0.9922757	0.6722670	0.5230350	0.8103686	0.0014898	0.9971791	0.0035306	0.9933438	0.4502976	0.0219665	0.4763272	0.6469069	0.6421420	0.9386026	0.3397710	0.4060844	0.9738328	0.0758429
350	0.2639318	0.7449500	0.8138631	0.9885163	0.0604785	0.6936938	0.2084609	0.2200567	0.5365140	0.9777353	0.0992966	0.6456845	0.9878840	0.9799497	0.8728577	0.2795893	0.9759460	0.3184250	0.0879397	0.0552607	0.2796519	0.8990440	0.0062000	0.0014525	0.8710306	0.8385081	0.9059818	0.5134607	0.9338195	0.9870193	0.6287938	0.3573985	0.9600687	0.3225861	0.0000000	0.0418821	0.2256148	0.1595251	0.9653222	0.8102442	0.9608690	0.0267578	0.4117098	0.6685973	0.9524023	0.9331442	0.9694201	0.6482499	0.2734845	0.2876949	0.6858199	0.5038966	0.2878001	0.1976945	0.0126882	0.8069602	0.6595717	0.1669984	0.2937214	0.8425713	0.7171719	0.1818987	0.1058241	0.3589438	0.1175410	0.6909167	0.2963937	0.9826137	0.7526074	0.8603374	0.5767433	0.0842597	0.9948605	0.3721697	0.8525656	0.7951741	0.5243778	0.9106011	0.0555292	0.0037311	0.9909792	0.0872274	0.9919925	0.7747979	0.4557676	0.7934332	0.0032883	0.9929135	0.0025797	0.9934337	0.4511260	0.0213918	0.4596935	0.6383010	0.6467321	0.9351048	0.3419895	0.4010855	0.9697611	0.0769062
400	0.2597204	0.7488950	0.8100758	0.9953440	0.0646601	0.7044491	0.1977410	0.2215705	0.5408038	0.9800698	0.0960481	0.7185377	0.9955424	0.9802712	0.8762080	0.2752996	0.9794754	0.3184087	0.0822191	0.0626443	0.2815123	0.9091059	0.0030467	0.0029971	0.8701623	0.8369590	0.9035107	0.5122325	0.9337696	0.9924320	0.6236867	0.3495820	0.9592578	0.3292115	0.0029769	0.0406428	0.2271886	0.1627057	0.9507473	0.8114255	0.9564220	0.0242519	0.4691791	0.6671534	0.9530794	0.9317355	0.9646528	0.6470645	0.2594687	0.2865124	0.6862765	0.3929094	0.2878378	0.2004720	0.0105519	0.8068133	0.6654973	0.1623712	0.2898014	0.8397031	0.7474032	0.1255859	0.1157654	0.3704705	0.0709892	0.6930943	0.3018850	0.9900881	0.7504284	0.8905385	0.6224765	0.0836459	0.9918672	0.3755717	0.8325259	0.7901141	0.5229788	0.9096857	0.0542106	0.0074820	0.9959208	0.0874490	0.9905605	0.8632482	0.3834488	0.7955204	0.0039922	0.9937189	0.0011764	0.9942385	0.4476154	0.0229124	0.4537805	0.6372020	0.6477768	0.9373897	0.3387859	0.3861264	0.9715989	0.0796171
450	0.2550290	0.7478766	0.8070266	0.9894103	0.0606587	0.7120906	0.1928205	0.2217196	0.5398355	0.9784627	0.0994646	0.8227570	0.9917195	0.9861337	0.8755279	0.2677476	0.9831369	0.3141551	0.0897215	0.0631823	0.2767462	0.9117277	0.0063174	0.0007494	0.8700684	0.8429928	0.8993563	0.5084152	0.9335093	0.9894214	0.6297753	0.3479287	0.9553099	0.3215465	0.0000000	0.0419119	0.2288422	0.1637744	0.9604364	0.8105711	0.9608446	0.0193418	0.5454402	0.6654080	0.9580279	0.9373401	0.9581706	0.6451027	0.2545896	0.2901030	0.6907828	0.2904600	0.2904427	0.2034682	0.0164509	0.8083542	0.6599438	0.1623862	0.2843708	0.8397531	0.7633802	0.0975691	0.1113850	0.3729865	0.0676010	0.6951624	0.3019975	0.9854687	0.7487425	0.8964786	0.6458075	0.0909308	0.9913025	0.3729550	0.8123946	0.7927351	0.5253490	0.9110859	0.0526392	0.0078666	0.9924731	0.0851074	0.9947757	0.9247133	0.3240923	0.7867656	0.0000000	0.9953106	0.0020904	0.9946483	0.4457143	0.0258228	0.4409743	0.6368451	0.6491786	0.9373336	0.3335706	0.3758405	0.9679615	0.0745749
500	0.2589633	0.7459696	0.8097415	0.9943218	0.0629888	0.7173680	0.1904685	0.2200603	0.5412105	0.9800414	0.0991460	0.9023516	0.9887702	0.9810162	0.8682282	0.2719691	0.9798821	0.3189728	0.0858748	0.0644176	0.2804954	0.9114305	0.0021939	0.0000000	0.8673759	0.8379952	0.8965623	0.5150397	0.9356662	0.9932414	0.6336895	0.3475757	0.9634976	0.3229160	0.0000000	0.0442147	0.2251234	0.1634403	0.9526919	0.8071714	0.9559234	0.0155609	0.6250085	0.6606884	0.9626796	0.9333237	0.9585573	0.6422341	0.2541206	0.2913230	0.6866585	0.2327870	0.2885800	0.1988351	0.0117303	0.8078188	0.6620372	0.1603378	0.2753511	0.8378411	0.7708553	0.0838382	0.1155078	0.3737161	0.0591758	0.6930289	0.3033549	0.9846024	0.7468475	0.9016869	0.6612118	0.0940683	0.9915583	0.3730875	0.8037893	0.7910754	0.5217060	0.9059112	0.0562726	0.0057605	0.9930865	0.0903423	0.9947663	0.9505799	0.2940810	0.7854487	0.0000780	0.9936792	0.0007528	0.9983982	0.4507637	0.0258282	0.4359569	0.6416793	0.6467256	0.9405947	0.3376506	0.3660831	0.9704128	0.0748759
550	0.2571690	0.2212222	0.8088616	0.9904549	0.0602492	0.7119040	0.2628846	0.2239926	0.5440530	0.9827869	0.0919157	0.9545792	0.9929341	0.9798112	0.3034132	0.3355042	0.9704345	0.3211821	0.0910533	0.0596685	0.2824559	0.9144709	0.0030370	0.0039189	0.6644725	0.8342890	0.5103582	0.5577124	0.9375664	0.9927571	0.5408665	0.3416408	0.9612087	0.3955662	0.0131035	0.0417751	0.2000253	0.1623537	0.8514375	0.8322664	0.9426921	0.1245009	0.4816772	0.6560015	0.9613597	0.4374579	0.9533329	0.6850711	0.2485149	0.7820915	0.6681872	0.0913990	0.2942844	0.1990458	0.6046015	0.9732557	0.6599303	0.2445303	0.2390982	0.4771043	0.7208000	0.0768923	0.5538151	0.4884652	0.0630801	0.6924766	0.1104411	0.9872086	0.7492723	0.8907342	0.6581834	0.0854483	0.9930094	0.3387842	0.5854957	0.7864172	0.5215238	0.9106115	0.3927859	0.0132262	0.9916931	0.0889991	0.9967596	0.9633244	0.2688495	0.7875032	0.0166180	0.9919735	0.0848290	0.9711327	0.4489572	0.0219269	0.4416196	0.6410863	0.1881742	0.9299578	0.3396878	0.6881482	0.9662533	0.1490438
600	0.2605225	0.1369658	0.8045890	0.9917659	0.0580343	0.7118282	0.2736524	0.2301559	0.5415890	0.9802831	0.0922386	0.9762207	0.9954508	0.9795283	0.1101419	0.5908746	0.9712435	0.3198132	0.1190130	0.0654952	0.2788886	0.9186352	0.0063462	0.0009154	0.6547010	0.8192399	0.2876120	0.7002235	0.9325629	0.9940693	0.5172927	0.3371943	0.9577921	0.4143384	0.0179971	0.0529508	0.1761501	0.1659669	0.8167857	0.8657077	0.9206686	0.1613182	0.3405706	0.6310946	0.9479969	0.2444596	0.9716973	0.7922574	0.2770093	0.9164474	0.4420726	0.0710905	0.2944998	0.2010214	0.8374433	0.7543983	0.6584252	0.2495076	0.3131511	0.3218758	0.6845476	0.0780936	0.7051227	0.6562456	0.0600303	0.6945934	0.0779514	0.9721014	0.7472501	0.8199408	0.6546920	0.0906370	0.9970270	0.2821085	0.5032649	0.7930313	0.5247351	0.9052197	0.4538049	0.1394130	0.9823851	0.0892340	0.9913404	0.9615600	0.2610082	0.8025549	0.0281659	0.9956547	0.1016083	0.9079227	0.4462360	0.0253406	0.4650539	0.6491466	0.0700355	0.9250551	0.3486909	0.7989185	0.9639510	0.1671128
