"Time"	G1	G83	G2	G50	G3	G87	G4	G92	G5	G36	G6	G46	G7	G27	G8	G59	G9	G94	G10	G48	G11	G67	G12	G22	G13	G14	G63	G15	G66	G16	G47	G17	G18	G69	G19	G93	G20	G86	G21	G57	G23	G24	G72	G25	G26	G38	G28	G61	G29	G31	G30	G51	G97	G32	G88	G33	G34	G79	G35	G81	G96	G37	G90	G39	G40	G65	G41	G42	G43	G44	G68	G45	G58	G73	G100	G49	G64	G98	G52	G78	G53	G54	G55	G56	G89	G60	G62	G85	G75	G70	G71	G77	G74	G84	G76	G95	G80	G91	G82	G99
650	0.1604719	0.0641515	0.1028787	0.0970002	0.2737745	0.9374220	0.4207194	0.0836315	0.4360186	0.8784007	0.3119567	0.0479438	0.5697908	0.0569498	0.0423515	0.0293268	0.2428459	0.9954688	0.0703891	0.0471138	0.5334301	0.5131031	0.8977263	0.7779369	0.1722091	0.9018579	0.3564192	0.6932212	0.1202744	0.5678537	0.7925079	0.9035202	0.9143956	0.9375288	0.9900606	0.3736740	0.9556977	0.0932599	0.4993255	0.5281379	0.0350181	0.9118210	0.8844529	0.7642147	0.8562895	0.3441976	0.6340749	0.9503154	0.5897834	0.7454162	0.9589252	0.1126694	0.0407507	0.3386075	0.2590370	0.2183734	0.5789516	0.0965082	0.2150807	0.7658654	0.0951163	0.9616879	0.4115436	0.6147896	0.0610025	0.1330696	0.9554496	0.6137039	0.2216768	0.3055162	0.9021053	0.5297777	0.4667794	0.6585831	0.0524662	0.5335347	0.9244683	0.9852299	0.5848784	0.2166306	0.9709459	0.9945590	0.9843939	0.0691952	0.6235792	0.4108807	0.2678202	0.1758660	0.9117863	0.0463795	0.8794149	0.1050989	0.1725761	0.2676706	0.0388825	0.1237285	0.0459470	0.8986816	0.5788911	0.0312171
700	0.1174533	0.0630689	0.1023610	0.0952026	0.2646297	0.9407991	0.2942221	0.0803728	0.4379637	0.8733168	0.2680080	0.0178922	0.6203105	0.0548852	0.0153082	0.0260034	0.0881118	0.9906449	0.0570319	0.0407353	0.5416183	0.5201264	0.9736585	0.4701797	0.1691214	0.9662428	0.5151145	0.3238336	0.2360735	0.5833995	0.7877417	0.7824086	0.8837487	0.9351373	0.9932496	0.2964027	0.9628609	0.0841000	0.4573057	0.4832549	0.0372032	0.9218665	0.8824331	0.7636302	0.8413515	0.3474663	0.6358041	0.9486063	0.5812885	0.8194139	0.9558711	0.1150458	0.0315681	0.2920609	0.1705799	0.3838673	0.5900885	0.1035804	0.1198083	0.8848569	0.0947370	0.9592392	0.4151107	0.3439809	0.0587480	0.0925572	0.9759886	0.6191403	0.1897289	0.3101092	0.8963503	0.1795918	0.6222218	0.8171186	0.0503924	0.5359627	0.9228245	0.9847295	0.6408911	0.1738198	0.9748996	0.9917338	0.9866682	0.0670980	0.6400890	0.4113454	0.2744055	0.2189056	0.8727166	0.0263583	0.8813867	0.1137708	0.1642138	0.2667336	0.0192214	0.1481228	0.0450171	0.9153452	0.7202388	0.0276692
750	0.0740735	0.0813267	0.0988922	0.0917474	0.2607841	0.9403035	0.1955821	0.0842152	0.4396395	0.8778367	0.2449501	0.0093914	0.6605202	0.0546011	0.0091788	0.0247572	0.0433182	0.8463669	0.0504562	0.0394410	0.5352277	0.5272393	0.9887916	0.3320095	0.1683912	0.9822057	0.6116573	0.1472148	0.5670047	0.5918539	0.7847401	0.6212410	0.7913669	0.9332319	0.9931102	0.2547475	0.9467642	0.0854717	0.4381289	0.4036813	0.0361179	0.9175972	0.8794275	0.7671717	0.8381262	0.3511017	0.6329684	0.9532414	0.5806356	0.8479102	0.9496740	0.1148883	0.0252639	0.2780346	0.1147749	0.6865453	0.6216702	0.1014960	0.0864283	0.9490921	0.0947711	0.9578787	0.4111861	0.1793890	0.0653052	0.0729348	0.9810837	0.6243886	0.1744496	0.3153273	0.8935099	0.0556961	0.8253423	0.9050950	0.0506604	0.5322071	0.9245909	0.9905194	0.6670238	0.1404012	0.9738010	0.9910735	0.9794387	0.0691835	0.6926711	0.4086240	0.2817063	0.2880152	0.6389787	0.0185919	0.8866860	0.1142675	0.1709706	0.2605023	0.0163095	0.1420385	0.0483151	0.9384712	0.8270284	0.0295572
800	0.0621820	0.1148083	0.1027526	0.0982557	0.2619457	0.9481011	0.1356090	0.0852310	0.4406648	0.8790763	0.2325529	0.0069608	0.6780177	0.0568067	0.0056017	0.0244713	0.0327466	0.3930738	0.0408516	0.0361947	0.5331618	0.5370570	0.9906083	0.2904639	0.1693530	0.9820590	0.6518861	0.0875920	0.8242920	0.5988528	0.7747342	0.4709526	0.5602087	0.9200267	0.9917130	0.2330038	0.9160426	0.0857920	0.4382908	0.3280355	0.0394843	0.9169510	0.8805470	0.7605562	0.8349531	0.3577518	0.6356409	0.9504213	0.5771141	0.8696614	0.9443437	0.1152031	0.0249728	0.2707120	0.0915798	0.8802911	0.6702035	0.0981632	0.0720897	0.9733047	0.0944504	0.9630114	0.4166663	0.1115250	0.0747332	0.0655530	0.9872413	0.6539188	0.1738615	0.3085072	0.8991439	0.0206367	0.9392737	0.9547554	0.0514425	0.5233790	0.9237775	0.9886302	0.6720264	0.1334085	0.9784139	0.9906167	0.9540089	0.0720198	0.7330228	0.4102666	0.2920053	0.3400755	0.2910460	0.0196147	0.8848727	0.1104112	0.1711805	0.2639192	0.0076537	0.1283731	0.0444404	0.9438906	0.8786907	0.0362546
850	0.0559113	0.1578445	0.1004505	0.0972813	0.2618279	0.9458616	0.1061705	0.0856118	0.4394015	0.8776835	0.2242407	0.0104798	0.6864111	0.0526444	0.0015149	0.0248580	0.0297895	0.1529032	0.0371496	0.0386534	0.5223972	0.5353652	0.9932917	0.2716451	0.1660744	0.9858501	0.6729498	0.0697341	0.9317785	0.5975838	0.7695542	0.3747187	0.2898804	0.8712279	0.9962247	0.2231398	0.8770832	0.0889905	0.4358197	0.2828049	0.0340503	0.9177191	0.8827206	0.7621498	0.8352647	0.3582027	0.6333905	0.9502250	0.5753188	0.8721949	0.8972870	0.1154610	0.0304429	0.2629129	0.0786938	0.9583121	0.7322316	0.0958940	0.0642282	0.9830594	0.0906600	0.9641067	0.4215751	0.1009695	0.0712206	0.0628073	0.9816880	0.6852966	0.1772998	0.3076276	0.9005904	0.0090372	0.9720399	0.9764587	0.0507967	0.5277962	0.9268634	0.9826999	0.6740507	0.1328248	0.9804187	0.9935874	0.6758467	0.0854622	0.7653759	0.4129307	0.2970495	0.3741949	0.1265734	0.0140208	0.8825240	0.1128622	0.1740457	0.2646046	0.0058264	0.1260234	0.0410615	0.9537357	0.9031706	0.0292242
900	0.0579600	0.1903190	0.1017830	0.0951978	0.2662879	0.9480603	0.0965013	0.0886180	0.4369624	0.8787776	0.2297520	0.0113211	0.6900798	0.0558155	0.0009284	0.0223329	0.0290773	0.0718660	0.0388345	0.0347726	0.5083359	0.5246419	0.9926186	0.2670502	0.1702446	0.9878246	0.6831836	0.0629048	0.9757262	0.6000715	0.7632418	0.3177385	0.1421456	0.7139733	0.9915623	0.2187978	0.8545389	0.0919900	0.4370898	0.2517279	0.0347008	0.9179312	0.8825369	0.7610310	0.8370405	0.3639368	0.6354344	0.9487051	0.5747146	0.8774067	0.7644890	0.1201453	0.0227631	0.2660519	0.0675856	0.9815445	0.7815298	0.0975081	0.0635592	0.9905323	0.0939087	0.9623066	0.4174053	0.0954213	0.0709460	0.0637930	0.9862768	0.7091190	0.1786490	0.3092131	0.8957753	0.0120227	0.9893570	0.9820990	0.0522598	0.5267657	0.9212711	0.9858979	0.6754778	0.1296592	0.9725226	0.9911869	0.3130921	0.2213572	0.7905343	0.4092557	0.2961251	0.3928311	0.0712779	0.0138570	0.8819903	0.1117412	0.1679416	0.2636654	0.0074180	0.1179522	0.0447236	0.9530933	0.9135049	0.0319597
950	0.0538868	0.1996006	0.1050800	0.0987433	0.2658074	0.9506942	0.0852303	0.1049037	0.4366340	0.8717660	0.2389160	0.0074730	0.6853009	0.0509766	0.0040311	0.0241680	0.0332372	0.0385305	0.0415287	0.0369406	0.4952776	0.5050323	0.9918171	0.2647485	0.1661252	0.9843167	0.6852422	0.0599881	0.9796466	0.6036647	0.7620239	0.2883200	0.0793162	0.4569401	0.9837668	0.2180506	0.8383898	0.0908969	0.4413936	0.2359523	0.0336369	0.9185435	0.8821614	0.7669652	0.8373882	0.3608007	0.6386071	0.9535424	0.5785988	0.8791917	0.5371915	0.1196385	0.0235952	0.2656322	0.0667600	0.9916858	0.8161065	0.0933555	0.0643659	0.9928007	0.0916683	0.9624442	0.4224811	0.1003114	0.0647961	0.0696256	0.9872195	0.7366366	0.1837700	0.3148108	0.8943722	0.0082488	0.9927526	0.9855215	0.0520603	0.5310048	0.9296676	0.9880961	0.6792588	0.1240817	0.9774878	0.9920620	0.1484859	0.6443394	0.7914521	0.4107362	0.2949293	0.3969783	0.0525606	0.0183520	0.8811519	0.1106923	0.1708571	0.2650283	0.0043480	0.1141096	0.0471030	0.9583969	0.9233107	0.0321433
1000	0.0538417	0.2083685	0.1059507	0.0941117	0.2706195	0.9477037	0.0838986	0.1322641	0.4394475	0.8769965	0.2503729	0.0070570	0.6860893	0.0569406	0.0029842	0.0234133	0.0286006	0.0281498	0.0360097	0.0366917	0.4856757	0.4902841	0.9948376	0.2667290	0.1666210	0.9874531	0.6869324	0.0670980	0.9937867	0.6033219	0.7586973	0.2725839	0.0573508	0.2496161	0.7722485	0.2238674	0.8283160	0.0937963	0.4420359	0.2334480	0.0325022	0.9204574	0.8827575	0.7638080	0.8422862	0.3602548	0.6320969	0.9483999	0.5758161	0.8801043	0.3385043	0.1374044	0.0234747	0.2574359	0.0689754	0.9908372	0.8396448	0.0955816	0.0618177	0.9915351	0.0928603	0.9603594	0.4224740	0.0998383	0.0705599	0.0660893	0.9864882	0.7501801	0.1788683	0.3105495	0.8988372	0.0072553	0.9949327	0.9889551	0.0505368	0.5320333	0.9247517	0.9874845	0.6748262	0.1232495	0.9783565	0.9887186	0.0828141	0.9154350	0.7986898	0.4126768	0.2856123	0.3992655	0.0469444	0.0147331	0.8794474	0.1103868	0.1682566	0.2631750	0.0123158	0.1070252	0.0461170	0.9554498	0.9225838	0.0344480

0	0.0555307	0.2138996	0.1032147	0.0965548	0.2698467	0.9466924	0.5905387	0.0865729	0.4338238	0.8730332	0.2889480	0.0103290	0.6858405	0.0556793	0.0014497	0.0274844	0.0322363	0.0262288	0.0392008	0.0355457	0.4543055	0.4207921	0.9937846	0.2677075	0.1682508	0.9893744	0.6877347	0.0655769	0.9935297	0.6016183	0.7525508	0.2559751	0.0412709	0.0527567	0.2248810	0.9595514	0.8203757	0.0951027	0.4402194	0.2294004	0.0342847	0.9224643	0.8861392	0.7620797	0.8485536	0.3569481	0.3051704	0.8478696	0.5599404	0.8914506	0.0550022	0.8808257	0.0238195	0.2623503	0.0652645	0.9916746	0.8532742	0.0956003	0.0642131	0.9897899	0.0890553	0.9082642	0.4213066	0.0244039	0.3143948	0.2560291	0.9892462	0.7685762	0.1227562	0.8490260	0.5700368	0.0121222	0.9954462	0.9899995	0.0506375	0.5273543	0.9259819	0.4583421	0.1991168	0.7541529	0.4382858	0.2684048	0.0325458	0.9910059	0.8043741	0.5155584	0.2124203	0.4048404	0.0409574	0.0136176	0.8926668	0.1159169	0.6520493	0.7394898	0.0067068	0.4863788	0.0469168	0.9619020	0.3482288	0.0300587
50	0.0510815	0.1487986	0.1039085	0.0957245	0.2884712	0.9415318	0.6011383	0.0861822	0.4422391	0.8779347	0.2916719	0.0115920	0.3832776	0.0581694	0.5708466	0.0382041	0.4526817	0.4881200	0.0348680	0.0387351	0.4547906	0.4161926	0.5634384	0.2798710	0.6704369	0.9329290	0.8492824	0.0619962	0.9931093	0.6030916	0.4711829	0.2588825	0.0485463	0.5483675	0.0542323	0.9701149	0.8192443	0.0951804	0.8323263	0.2323487	0.0374301	0.9304051	0.8826858	0.7627809	0.8726221	0.3304471	0.4291508	0.8939939	0.5636262	0.5015566	0.1122040	0.4948433	0.0259870	0.2852694	0.0524033	0.8638760	0.8543854	0.0341367	0.1031186	0.8827624	0.0098065	0.9118629	0.4429168	0.0295356	0.3241100	0.2580145	0.5602823	0.7755274	0.1575526	0.7603331	0.1426617	0.0073962	0.9922206	0.9916900	0.4929770	0.5267815	0.9264566	0.4927807	0.2957349	0.6859632	0.4360898	0.8444246	0.0355513	0.9884398	0.8027928	0.5109948	0.4468205	0.4210956	0.0113120	0.0557091	0.8830180	0.1136846	0.6448459	0.7356150	0.5080672	0.5421548	0.7306440	0.9650067	0.0723248	0.3071819
100	0.0553391	0.1304469	0.1047997	0.0954626	0.3544835	0.9351788	0.6983482	0.0861800	0.4385032	0.8771131	0.2955524	0.0111466	0.2710583	0.0589741	0.7665540	0.3345173	0.5583052	0.8302050	0.0407596	0.0417330	0.4543545	0.4167468	0.2076942	0.6263376	0.7864554	0.6304028	0.8930797	0.0637960	0.9938426	0.6022775	0.3479659	0.2598508	0.0453622	0.7130078	0.0255051	0.9835745	0.8083285	0.0955511	0.8786335	0.2591091	0.0332430	0.9390293	0.8870497	0.7573919	0.9238192	0.3138334	0.3598036	0.8938055	0.5559359	0.3567577	0.4481249	0.2855148	0.0462250	0.3673645	0.0536377	0.8286990	0.8509026	0.0116282	0.1221415	0.8331867	0.0000000	0.9217986	0.4458134	0.0664994	0.3373193	0.2661472	0.3983491	0.7830576	0.2342058	0.5069814	0.0810121	0.0640209	0.9906280	0.9897685	0.6031500	0.5304267	0.9250534	0.6255627	0.3131586	0.5518341	0.4403359	0.9794571	0.0356878	0.9927245	0.8035338	0.4882983	0.4860531	0.4544218	0.0090113	0.2685271	0.8849780	0.1130133	0.5881926	0.7409589	0.6177761	0.5412845	0.9614086	0.9640572	0.0342037	0.4236032
150	0.0502149	0.1267517	0.1023814	0.0984443	0.4434315	0.9110584	0.7454805	0.0850624	0.4359707	0.8782936	0.2932152	0.0114194	0.2354504	0.0536535	0.8365478	0.6307667	0.6260891	0.9374542	0.0397494	0.0410298	0.4517332	0.4166830	0.1573172	0.8776369	0.8090206	0.3955480	0.8843743	0.0601241	0.9916781	0.5981818	0.2819325	0.2613692	0.0437587	0.7716932	0.0230026	0.9919990	0.7816371	0.1017859	0.8901353	0.3579900	0.0368134	0.9359930	0.8817001	0.7651590	0.9659907	0.2992099	0.3418380	0.8805290	0.5578009	0.2970073	0.6985039	0.1485107	0.0819622	0.4715454	0.0778081	0.8175920	0.8187059	0.0044293	0.1277220	0.8193718	0.0029925	0.9321302	0.4324084	0.1829061	0.3531551	0.2739391	0.3404678	0.7798613	0.2700802	0.3816502	0.0911086	0.5248346	0.9895971	0.9919909	0.6347299	0.5338953	0.9190544	0.7867878	0.3233741	0.4781596	0.4461228	0.9929656	0.0381624	0.9918650	0.8013177	0.4749994	0.4896527	0.4820302	0.0024379	0.4279462	0.8804012	0.1081678	0.4573533	0.7108648	0.6370861	0.5230581	0.9915004	0.9652099	0.0253858	0.4592821
200	0.0570929	0.1280116	0.1033802	0.0954542	0.5255889	0.8744195	0.7538030	0.0840991	0.4342131	0.8825286	0.2949139	0.0112383	0.2225063	0.0568985	0.8676319	0.7336797	0.7403431	0.9788559	0.0462135	0.0335151	0.4516721	0.4123481	0.1552432	0.9536887	0.8146497	0.2860323	0.8692053	0.0599592	0.9866094	0.5893381	0.2602724	0.2623717	0.0414103	0.7905513	0.0172319	0.9894381	0.7629875	0.1008362	0.8869778	0.4431341	0.0347713	0.9299321	0.8879062	0.7609084	0.9851135	0.2875142	0.3413276	0.8701875	0.5620622	0.2778664	0.8229485	0.0775217	0.1166018	0.5570130	0.1542487	0.8099151	0.7501078	0.0048846	0.1316295	0.8087037	0.0000000	0.9351245	0.4232556	0.3237413	0.3480604	0.2894595	0.3179039	0.7775432	0.2978218	0.3348143	0.1045477	0.8142149	0.8952903	0.9966326	0.6366736	0.5322166	0.9228635	0.9006884	0.3296447	0.4513840	0.4746152	0.9937824	0.0341389	0.9935096	0.7999703	0.4802359	0.4907765	0.4838743	0.0043902	0.5108499	0.8823320	0.1126597	0.3225092	0.6483841	0.6382958	0.4917617	0.9906489	0.9601519	0.0253738	0.4787258
250	0.0512654	0.1296011	0.1060195	0.0976042	0.5852743	0.8265470	0.7542890	0.0844480	0.4366456	0.8805986	0.3088584	0.0181621	0.2189719	0.0564636	0.8745309	0.7690443	0.8161254	0.9850402	0.0551414	0.0400909	0.4522734	0.4148307	0.1548008	0.9837079	0.8169952	0.2439782	0.8572573	0.0628827	0.9912000	0.5703623	0.2433230	0.2620411	0.0438066	0.7987164	0.0248931	0.9930462	0.7540612	0.1053408	0.8836562	0.4965821	0.0362764	0.9361757	0.8802591	0.7640893	0.9932935	0.2808787	0.3423541	0.8674328	0.5661934	0.2712206	0.8917822	0.0392753	0.1406777	0.6088057	0.2368338	0.8060042	0.6827069	0.0001247	0.1363089	0.8097370	0.0016919	0.9372173	0.4139395	0.4232114	0.3314936	0.2934060	0.3088995	0.7831664	0.3058374	0.3176840	0.1071125	0.9171871	0.7110379	0.9941342	0.6409272	0.5317812	0.9193954	0.9555792	0.3467903	0.4299849	0.5550296	0.9940966	0.0345650	0.9915843	0.7902437	0.4822043	0.4880834	0.4798404	0.0059690	0.5456023	0.8866558	0.1090268	0.2424877	0.5494775	0.6435944	0.4618778	0.9908622	0.9645746	0.0267787	0.4869249
300	0.0557702	0.1219776	0.1019680	0.0944555	0.6245144	0.7817295	0.7602235	0.0870867	0.4337459	0.8752238	0.3173856	0.0178644	0.2169322	0.0588255	0.8730715	0.7780760	0.8572878	0.9933283	0.0634356	0.0365360	0.4545545	0.4073825	0.1555431	0.9908387	0.8178498	0.2230885	0.8582464	0.0653184	0.9910862	0.5513265	0.2404454	0.2567270	0.0462959	0.8033545	0.0186241	0.9933617	0.7517268	0.0990262	0.8766975	0.5214320	0.0388047	0.9316032	0.8827925	0.7595232	0.9899775	0.2745276	0.3386360	0.8710914	0.5699320	0.2718968	0.9210517	0.0213219	0.1410203	0.6359450	0.3101804	0.7775621	0.6322292	0.0092414	0.1324658	0.8060845	0.0021314	0.9326820	0.4043387	0.4734498	0.3116380	0.2826206	0.3065133	0.7742611	0.3081535	0.3151241	0.1155386	0.9432881	0.5739809	0.9923562	0.6434336	0.5298343	0.9249642	0.9754343	0.3993945	0.3914580	0.6806990	0.9917108	0.0328294	0.9905434	0.7602792	0.4921791	0.4898536	0.4847587	0.0039214	0.5558827	0.8850690	0.1124487	0.2019750	0.4530731	0.6383293	0.4453640	0.9910488	0.9566344	0.0287273	0.4874600
350	0.0568293	0.1268955	0.1053947	0.0929782	0.6460017	0.7411941	0.7582844	0.0825676	0.4375322	0.8746455	0.3334704	0.0178000	0.2102531	0.0612831	0.8756655	0.7819263	0.8711998	0.9950878	0.0762109	0.0303518	0.4507311	0.4001771	0.1553389	0.9924509	0.8198498	0.2200328	0.8503951	0.0653239	0.9911250	0.5162441	0.2453290	0.2578059	0.0465855	0.7996102	0.0188036	0.9927197	0.7508879	0.0978251	0.8811203	0.5290126	0.0417058	0.9323723	0.8849912	0.7614640	0.9938760	0.2728129	0.3399399	0.8714215	0.5700576	0.2638657	0.9399342	0.0104672	0.1518458	0.6455891	0.3629481	0.7375764	0.6080883	0.0089027	0.1320918	0.8072927	0.0000000	0.9312496	0.4055484	0.4910952	0.2966305	0.2682982	0.2970760	0.7606501	0.3118040	0.3082100	0.1135223	0.9493195	0.5036568	0.9917267	0.6377504	0.5348987	0.9254098	0.9911247	0.4793319	0.3188509	0.8078289	0.9917075	0.0325449	0.9909297	0.7204700	0.4876743	0.4906435	0.4785209	0.0029902	0.5606544	0.8859239	0.1112915	0.1842258	0.3659526	0.6444072	0.4212293	0.9962413	0.9588843	0.0249872	0.4895574
400	0.0527142	0.1307683	0.1013351	0.0997439	0.6591071	0.7208772	0.7580257	0.0834310	0.4415775	0.8769976	0.3368838	0.0186633	0.2183576	0.0614195	0.8792722	0.7833941	0.8830115	0.9954463	0.0780867	0.0380754	0.4572445	0.4076090	0.1521247	0.9946763	0.8192068	0.2165477	0.8515551	0.0664405	0.9910324	0.4923016	0.2450298	0.2570935	0.0457793	0.8064867	0.0224066	0.9915758	0.7540021	0.1023793	0.8690382	0.5335837	0.0372281	0.9345027	0.8832893	0.7625599	0.9898226	0.2698414	0.3404181	0.8723956	0.5668483	0.2622050	0.9444427	0.0073252	0.1530582	0.6534349	0.3950289	0.6952820	0.5988810	0.0048157	0.1330639	0.8051728	0.0023719	0.9277345	0.4090621	0.5085315	0.2733714	0.2526106	0.3021109	0.7497077	0.3094536	0.3125365	0.1170155	0.9518788	0.4670180	0.9938987	0.6419821	0.5298563	0.9242878	0.9929023	0.5683820	0.2422347	0.9006536	0.9919748	0.0311125	0.9879885	0.6872010	0.4961487	0.4907020	0.4782428	0.0015926	0.5631579	0.8824330	0.1123359	0.1801072	0.3145986	0.6481724	0.3952202	0.9942620	0.9546324	0.0272348	0.4926736
450	0.0481294	0.1296209	0.0981699	0.0937819	0.6564157	0.7117573	0.7599564	0.0828044	0.4395202	0.8754132	0.3436950	0.0208010	0.2147955	0.0670823	0.8787003	0.7781444	0.8901897	0.9912990	0.0902902	0.0389357	0.4595154	0.4122661	0.1553135	0.9926360	0.8192053	0.2219461	0.8513360	0.0621144	0.9907322	0.4646010	0.2565664	0.2599611	0.0418429	0.7989089	0.0173369	0.9928851	0.7567110	0.1037640	0.8799267	0.5336499	0.0416423	0.9338769	0.8877281	0.7628334	0.9907346	0.2747985	0.3370903	0.8713757	0.5671504	0.2656720	0.9511434	0.0060136	0.1556590	0.6581768	0.4204113	0.6651953	0.5857926	0.0052401	0.1328756	0.8059609	0.0042544	0.9258953	0.4002789	0.5076183	0.2619523	0.2354166	0.3020520	0.7225733	0.3075604	0.3084634	0.1133157	0.9602341	0.4515439	0.9906665	0.6384927	0.5324824	0.9268110	0.9951887	0.6362601	0.1827043	0.9415804	0.9896557	0.0353271	0.9935784	0.6609982	0.4904465	0.4856863	0.4793030	0.0025083	0.5641707	0.8805463	0.1149058	0.1686125	0.2855152	0.6527530	0.3597762	0.9895343	0.9567125	0.0239668	0.4877912
500	0.0521727	0.1275199	0.1008353	0.0986796	0.6556048	0.7098163	0.7617579	0.0804102	0.4392128	0.8770165	0.3445995	0.0172216	0.2119578	0.0617866	0.8714427	0.7832835	0.8883933	0.9961436	0.0891745	0.0404324	0.4726211	0.4186940	0.1511003	0.9905510	0.8165501	0.2167479	0.8518545	0.0669549	0.9928570	0.4502340	0.2653425	0.2623288	0.0500485	0.8003101	0.0149364	0.9952048	0.7535878	0.1034568	0.8726196	0.5305768	0.0367153	0.9338832	0.8850226	0.7594730	0.9923493	0.2705226	0.3391232	0.8689420	0.5690971	0.2669058	0.9481656	0.0055483	0.1533869	0.6538870	0.4261111	0.6453076	0.5842814	0.0034623	0.1297381	0.8047921	0.0044992	0.9250302	0.4016088	0.5028036	0.2328682	0.2123815	0.3033448	0.6992109	0.3057398	0.3119815	0.1133821	0.9637445	0.4454002	0.9904285	0.6401362	0.5308235	0.9231696	0.9903029	0.6823395	0.1463667	0.9620380	0.9948999	0.0353176	0.9925002	0.6520109	0.4905124	0.4881217	0.4774277	0.0011715	0.5681311	0.8856056	0.1146924	0.1637871	0.2750609	0.6530909	0.3281230	0.9938033	0.9583038	0.0266869	0.4881548
550	0.0504322	0.1930917	0.1004557	0.0948136	0.5964729	0.7059271	0.8928874	0.0835221	0.4401276	0.8797857	0.3374858	0.0205468	0.4364847	0.0590928	0.3223621	0.5122205	0.7816122	0.9980195	0.0896119	0.0358630	0.4861915	0.4328223	0.1628921	0.9958843	0.3133064	0.3244974	0.3665187	0.0645670	0.9947349	0.4381140	0.5892895	0.2579816	0.0477852	0.3072101	0.1928917	0.9919459	0.7636305	0.1022485	0.4454843	0.5386934	0.0361483	0.9206797	0.8784285	0.7648682	0.9900527	0.2990125	0.1280983	0.7053633	0.5627336	0.6510045	0.9494050	0.0654004	0.0974838	0.5780779	0.4403714	0.7393168	0.5805016	0.0700127	0.0874225	0.9151044	0.0846721	0.9221385	0.3695511	0.4926099	0.2002018	0.1885123	0.7343888	0.6714955	0.2746547	0.3093620	0.7737348	0.9527563	0.4441949	0.9876075	0.1948957	0.5261537	0.9228583	0.9950634	0.6601573	0.1368613	0.9701526	0.9932537	0.0373138	0.9938081	0.6381347	0.5078289	0.2533594	0.4269474	0.0339583	0.5641881	0.8838069	0.1106637	0.1671641	0.2667881	0.1779259	0.1950011	0.9942646	0.9469701	0.3017038	0.2119095
600	0.0537489	0.2048203	0.1002152	0.0962271	0.4693194	0.7397196	0.7945667	0.0867781	0.4350229	0.8773033	0.3368860	0.0186962	0.5975568	0.0570707	0.1134854	0.0936802	0.7604899	0.9957263	0.0726365	0.0416230	0.4951370	0.4522946	0.3451675	0.9925850	0.1985686	0.6678530	0.2120901	0.0637183	0.9897194	0.4357043	0.7423051	0.2544445	0.0443978	0.1429990	0.2183585	0.9923923	0.8054578	0.1012485	0.3678978	0.5361066	0.0385717	0.9222452	0.8798866	0.7621814	0.9625676	0.3089374	0.4087171	0.7280675	0.5671737	0.7986956	0.9531654	0.0950925	0.0492457	0.4343980	0.3834538	0.7834698	0.5782434	0.0912666	0.0707789	0.9611805	0.0925914	0.8930888	0.3717709	0.3882462	0.1456382	0.1611257	0.8937727	0.6490156	0.2033510	0.3076809	0.8763329	0.8928590	0.4495177	0.9915283	0.0828278	0.5326570	0.9259082	0.9893714	0.6700330	0.1283421	0.9672229	0.9895379	0.0319438	0.9875058	0.6359560	0.6159824	0.2265950	0.3009974	0.0367730	0.5627952	0.8810916	0.1140803	0.1689865	0.2711595	0.0762419	0.1424145	0.9580252	0.9466949	0.3345041	0.1051405
650	0.0548203	0.2074461	0.1038773	0.0954854	0.3718984	0.7962784	0.6921730	0.0853490	0.4375327	0.8776063	0.3339349	0.0140495	0.6889391	0.0576789	0.0404601	0.0265039	0.7541472	0.9934872	0.0641325	0.0373585	0.5123493	0.4658946	0.7826404	0.9338564	0.1736417	0.8809365	0.3213136	0.0664803	0.9885853	0.4416361	0.8141463	0.2635710	0.0428132	0.0838661	0.2222694	0.9803335	0.8863932	0.0960139	0.3617566	0.5384450	0.0326024	0.9216845	0.8835360	0.7587678	0.9287053	0.3139366	0.5550159	0.8886322	0.5580487	0.8499046	0.9501869	0.1032455	0.0312218	0.3438756	0.2753870	0.8611331	0.5763456	0.1020942	0.0661032	0.9797126	0.0906239	0.8401760	0.3836907	0.2239950	0.1060223	0.1251880	0.9537205	0.6396949	0.1622182	0.3180097	0.8902464	0.5285013	0.4768475	0.9889626	0.0640925	0.5317864	0.9228099	0.9964980	0.6697896	0.1311340	0.9748271	0.9560844	0.0333577	0.9941208	0.6412606	0.6066553	0.2333023	0.2133833	0.0427272	0.5394483	0.8846185	0.1105741	0.1699408	0.2593468	0.0437316	0.1253896	0.5788956	0.9496084	0.3423838	0.0586234
