"Time"	G1	G13	G2	G29	G3	G61	G4	G86	G5	G15	G6	G94	G7	G17	G8	G35	G9	G42	G10	G26	G11	G55	G12	G99	G85	G14	G54	G16	G32	G18	G79	G19	G59	G20	G21	G100	G22	G37	G23	G69	G24	G25	G89	G56	G27	G71	G28	G62	G45	G30	G31	G50	G77	G33	G98	G34	G36	G93	G38	G39	G46	G40	G90	G41	G58	G49	G43	G44	G76	G97	G47	G81	G48	G70	G51	G80	G52	G57	G53	G68	G75	G73	G84	G60	G65	G63	G64	G66	G91	G67	G95	G72	G74	G78	G82	G83	G87	G88	G92	G96
200	0.3399024	0.4475592	0.0246712	0.1102277	0.7442777	0.9931705	0.8506266	0.2367341	0.4459607	0.6761056	0.9949111	0.3727329	0.6516175	0.9913028	0.8613593	0.1410136	0.6612854	0.0871580	0.0886740	0.8586624	0.2548245	0.3824555	0.1393522	0.0658791	0.5296134	0.0524974	0.9895955	0.4659070	0.6774073	0.0757365	0.8034873	0.6553970	0.5505526	0.4137735	0.3285783	0.2344975	0.9926791	0.5117414	0.9155549	0.2550572	0.9418919	0.6895386	0.9055745	0.3475660	0.8990027	0.7775553	0.1046740	0.9881336	0.7005018	0.0573961	0.9230179	0.9704483	0.4937477	0.3220125	0.9295262	0.6393952	0.6635648	0.7989116	0.3829232	0.5192009	0.5949968	0.4552208	0.9605356	0.2361129	0.3270503	0.7782799	0.8216596	0.4162015	0.1011264	0.3859627	0.0200986	0.6611492	0.1136411	0.0135365	0.6667983	0.8736368	0.0732178	0.4188735	0.7883009	0.6953394	0.3777550	0.6460539	0.6368073	0.2891642	0.9687994	0.2970910	0.8197098	0.9132570	0.1609361	0.3688122	0.4752010	0.9462289	0.0714580	0.9605192	0.0071175	0.6354986	0.9680157	0.4523495	0.9393920	0.6749244
250	0.3513240	0.4101199	0.0244799	0.1084536	0.7619289	0.9907298	0.8409992	0.2280155	0.4587019	0.6705884	0.9942739	0.3707940	0.6521526	0.9888879	0.8713210	0.1261983	0.6523241	0.0823503	0.0955303	0.8760396	0.2539392	0.3960957	0.1471237	0.0654686	0.5708409	0.0468361	0.9862874	0.4837657	0.6736339	0.0758794	0.8084884	0.6593915	0.5500263	0.4353161	0.3036205	0.2199686	0.9920582	0.5075852	0.9424273	0.2481474	0.9440742	0.6923533	0.9203927	0.3973394	0.8981016	0.7824343	0.1052440	0.9918199	0.7006690	0.0539911	0.9240948	0.9739545	0.4888869	0.3513073	0.9471750	0.6067585	0.6053646	0.8036330	0.3498942	0.5227605	0.5907367	0.5030571	0.9697030	0.2395245	0.3197087	0.7987253	0.8216587	0.4259444	0.1017053	0.3704292	0.0133730	0.6535936	0.1342826	0.0073851	0.6728193	0.8686767	0.0707301	0.4192146	0.8010732	0.6846091	0.3975851	0.6452204	0.6638735	0.2659756	0.9670897	0.3210612	0.8287407	0.9130949	0.1644968	0.3676180	0.4653459	0.9116666	0.0709680	0.9608940	0.0023353	0.6154764	0.9706166	0.5277828	0.8983197	0.6718118
300	0.3552398	0.3896472	0.0292665	0.1128052	0.7626430	0.9934289	0.8427252	0.2320718	0.4542163	0.6716303	0.9917369	0.3738638	0.6610447	0.9908458	0.8735504	0.1180683	0.6538322	0.0855633	0.1120187	0.8840520	0.2574349	0.4046475	0.1422692	0.0669836	0.5954733	0.0532242	0.9862772	0.4954715	0.6727636	0.0742504	0.8085600	0.6571950	0.5531322	0.4482093	0.2818831	0.1956927	0.9977304	0.5146024	0.9532536	0.2404680	0.9355685	0.6851814	0.9259794	0.4259452	0.9003959	0.7832514	0.0991813	0.9912334	0.7025982	0.0571307	0.9255006	0.9739528	0.4921178	0.3746462	0.9556679	0.5939524	0.5836397	0.8030887	0.3326397	0.5220476	0.5948985	0.5355546	0.9742539	0.2473190	0.3190018	0.8076090	0.8248909	0.4323647	0.0903629	0.3647598	0.0146841	0.6563105	0.1485246	0.0101720	0.6690173	0.8773517	0.0715007	0.4206407	0.8045464	0.6727459	0.4166226	0.6464819	0.6839038	0.2573873	0.9705592	0.3358590	0.8258724	0.9172045	0.1633305	0.3657284	0.4524090	0.8742070	0.0717025	0.9583907	0.0005541	0.6017716	0.9723335	0.5735792	0.8465937	0.6710987
350	0.3585317	0.3829906	0.0335562	0.1100285	0.7659927	0.9913962	0.8374387	0.2324245	0.4574049	0.6688481	0.9927660	0.3708051	0.6700227	0.9904724	0.8781648	0.1118029	0.6523663	0.0856758	0.1346189	0.8818546	0.2522837	0.4084963	0.1436376	0.0618860	0.6115949	0.0548479	0.9890406	0.5133959	0.6761963	0.0751245	0.8006775	0.6639949	0.5634754	0.4652086	0.2672578	0.1776423	0.9918487	0.5140779	0.9617908	0.2330712	0.9330436	0.6851832	0.9288897	0.4379121	0.9038706	0.7824907	0.1004646	0.9919968	0.7060318	0.0526040	0.9280785	0.9728530	0.4947811	0.3934099	0.9592559	0.5732088	0.5800580	0.8072324	0.3111936	0.5176719	0.5941685	0.5505780	0.9800205	0.2416487	0.3156885	0.8122455	0.8198987	0.4370733	0.0875618	0.3597579	0.0213054	0.6540093	0.1619181	0.0044183	0.6678252	0.8744376	0.0708237	0.4177405	0.8023242	0.6697314	0.4350280	0.6475706	0.6905879	0.2450427	0.9628557	0.3461974	0.8255452	0.9250332	0.1620484	0.3638098	0.4460635	0.8197983	0.0820616	0.9626908	0.0000000	0.5999774	0.9794160	0.6049316	0.8011772	0.6702077
400	0.3598448	0.3779298	0.0274449	0.1075210	0.7645724	0.9904650	0.8366406	0.2313681	0.4598082	0.6698482	0.9948777	0.3728748	0.6796726	0.9928132	0.8799156	0.1150326	0.6539970	0.0806589	0.1385066	0.8680379	0.2488231	0.4050841	0.1402803	0.0693181	0.6291975	0.0541394	0.9884369	0.5304283	0.6733584	0.0771337	0.8029939	0.6643924	0.5585525	0.4806608	0.2458295	0.1666222	0.9928055	0.5102351	0.9742755	0.2261768	0.9289528	0.6810108	0.9194745	0.4470579	0.8974881	0.7801201	0.1049993	0.9950895	0.7056368	0.0600164	0.9246588	0.9756562	0.4908710	0.4171531	0.9683805	0.5630569	0.5704231	0.8068792	0.3020672	0.5244810	0.5980313	0.5602253	0.9790793	0.2442716	0.3114465	0.8151419	0.8189483	0.4399223	0.0871162	0.3582959	0.0147391	0.6528664	0.1674959	0.0028953	0.6660777	0.8736425	0.0680890	0.4201963	0.8046981	0.6639337	0.4446979	0.6432097	0.6859009	0.2431998	0.9665168	0.3471334	0.8237773	0.9223648	0.1600734	0.3610578	0.4365001	0.7603465	0.0744202	0.9583492	0.0000000	0.5875364	0.9778339	0.6205049	0.7604040	0.6678073
450	0.3525116	0.3738154	0.0299180	0.1108239	0.7638712	0.9894722	0.8391804	0.2291675	0.4540918	0.6691384	0.9897589	0.3715813	0.6948503	0.9927484	0.8803837	0.1072737	0.6522047	0.0847542	0.1601110	0.8549681	0.2542077	0.4024577	0.1437404	0.0644462	0.6327902	0.0519885	0.9879359	0.5451017	0.6751406	0.0800363	0.8005794	0.6699374	0.5588020	0.4939085	0.2436917	0.1562362	0.9935169	0.5139185	0.9722049	0.2249378	0.9322512	0.6782231	0.9222951	0.4417301	0.8966296	0.7800128	0.1020326	0.9886618	0.7066946	0.0539715	0.9284188	0.9663817	0.4934837	0.4253501	0.9637206	0.5558348	0.5662892	0.8002949	0.2844605	0.5216846	0.5924876	0.5627642	0.9835346	0.2453039	0.3140454	0.8123049	0.8207460	0.4392456	0.0819144	0.3618435	0.0161501	0.6555744	0.1788418	0.0061736	0.6707281	0.8759590	0.0732046	0.4153223	0.8021794	0.6586061	0.4421642	0.6438926	0.6906170	0.2382093	0.9648490	0.3522515	0.8291671	0.9203727	0.1603127	0.3665274	0.4306284	0.6862531	0.0880104	0.9586542	0.0006356	0.5962555	0.9767306	0.6354407	0.7352085	0.6737889
500	0.3576652	0.3715652	0.0292558	0.1027457	0.7643783	0.9895598	0.8382763	0.2296019	0.4573485	0.6675522	0.9911554	0.3668107	0.6999608	0.9933815	0.8820090	0.1122507	0.6474972	0.0828299	0.1603065	0.8434181	0.2513278	0.3957951	0.1408103	0.0676939	0.6352544	0.0513396	0.9888115	0.5601065	0.6754110	0.0852487	0.7999004	0.6647760	0.5575776	0.5012625	0.2354164	0.1412692	0.9927645	0.5087749	0.9764041	0.2231099	0.9315103	0.6812393	0.9246017	0.4355534	0.8993473	0.7822496	0.1025173	0.9917921	0.7055387	0.0539366	0.9239018	0.9740062	0.4914783	0.4341218	0.9669656	0.5501934	0.5701474	0.8039711	0.2784984	0.5234981	0.5924839	0.5647898	0.9846191	0.2457899	0.3158239	0.8140366	0.8202259	0.4403202	0.0827576	0.3570375	0.0170384	0.6528412	0.1788395	0.0078058	0.6711101	0.8714396	0.0735871	0.4156727	0.8028254	0.6612098	0.4485261	0.6500527	0.6959685	0.2347221	0.9642265	0.3467025	0.8285509	0.9201097	0.1593675	0.3664038	0.4307830	0.6050145	0.0892165	0.9604432	0.0000000	0.5920660	0.9776570	0.6319307	0.7181784	0.6678183
550	0.3321774	0.4651876	0.0287531	0.1091883	0.7211934	0.9764698	0.6558218	0.2449039	0.4497675	0.6667234	0.9895616	0.3714622	0.7086577	0.9927980	0.9474550	0.2633082	0.6477600	0.4162028	0.6137590	0.7720301	0.2473446	0.3916706	0.1409062	0.0676011	0.7921321	0.0504691	0.9850898	0.5698497	0.6702464	0.0814277	0.8999978	0.6663362	0.3868576	0.5010698	0.4827138	0.1790090	0.9857740	0.5153767	0.9746065	0.2249426	0.6780004	0.3240548	0.9146138	0.4220217	0.8990083	0.7815219	0.1046331	0.9884852	0.7927449	0.0564612	0.9493710	0.9737045	0.4928019	0.4041781	0.9699030	0.5463748	0.7701963	0.8167716	0.2877182	0.5222884	0.5782705	0.5678273	0.9824202	0.1303921	0.7465938	0.8200165	0.7477893	0.4271559	0.0818724	0.3749274	0.0177282	0.8324552	0.1786881	0.1084205	0.6687234	0.8744711	0.0710512	0.4129332	0.3585436	0.7506609	0.2839045	0.5207192	0.6082161	0.2369131	0.9697096	0.3479262	0.3355225	0.9430588	0.1585540	0.4442937	0.4508585	0.5634514	0.1010669	0.9611729	0.1000966	0.5914488	0.9770253	0.6315977	0.7150335	0.6685971
600	0.2785507	0.5226800	0.0310749	0.1032934	0.6038714	0.9726080	0.6351253	0.2735196	0.4574928	0.6703180	0.9867634	0.3688003	0.7085581	0.9926970	0.9552999	0.2929755	0.6543694	0.5077593	0.6934807	0.6636049	0.2383285	0.3832502	0.1447326	0.0646429	0.8360322	0.0513517	0.9859977	0.5726441	0.6667468	0.0935659	0.9340018	0.6712656	0.3403995	0.5060259	0.4758004	0.2479327	0.9855432	0.5139313	0.9828526	0.2208075	0.6583877	0.2286716	0.8594376	0.3785235	0.9005245	0.7749211	0.1020794	0.9905140	0.8190390	0.0549593	0.9508808	0.9739628	0.4940161	0.3267607	0.9644536	0.5497958	0.9222479	0.8198103	0.3155168	0.5176286	0.5712703	0.5678415	0.9781189	0.0831691	0.9074119	0.7007188	0.7391496	0.3994196	0.0859048	0.4055425	0.0191220	0.8734134	0.1738939	0.1543081	0.6682094	0.8726412	0.0697098	0.4179029	0.1959086	0.7672205	0.2563938	0.4860303	0.4632416	0.2316172	0.9658633	0.3261846	0.1829961	0.9477618	0.1602333	0.4772076	0.4927653	0.6879649	0.1045607	0.9699861	0.1366274	0.6064852	0.9798162	0.5842286	0.7168688	0.6832110
650	0.2355020	0.5740847	0.0335849	0.1096163	0.5029293	0.9568514	0.6501751	0.2933797	0.4506225	0.6707934	0.9901828	0.3722126	0.7205747	0.9926391	0.9430355	0.2926295	0.6611633	0.5285218	0.7087428	0.5894463	0.2308392	0.3613449	0.1396780	0.0704988	0.8212259	0.0522112	0.9859814	0.5734004	0.6681605	0.0981185	0.9368659	0.6673758	0.3337239	0.5005520	0.4455513	0.2812914	0.9886742	0.5192280	0.9754817	0.2206254	0.6912102	0.2010475	0.7788722	0.3170275	0.9007073	0.7787077	0.1012805	0.9894880	0.8330629	0.0570635	0.9613617	0.9696856	0.4944966	0.2547702	0.9634553	0.5429180	0.9702364	0.8174716	0.3760954	0.5191503	0.5733612	0.5119805	0.9800964	0.0690144	0.9637416	0.6085731	0.7376318	0.3681118	0.0879811	0.4333295	0.0234614	0.8719852	0.1591167	0.1727955	0.6710534	0.8745672	0.0704061	0.4144719	0.1416232	0.7801213	0.2304714	0.4722074	0.3794444	0.2353150	0.9619524	0.2833094	0.1335475	0.9553055	0.1585027	0.4836365	0.5155301	0.8255374	0.0977681	0.9721652	0.1527477	0.6455657	0.9704769	0.4943837	0.7475989	0.6841493
700	0.2117217	0.6262977	0.0342669	0.1078414	0.4688588	0.9388855	0.6674313	0.2991224	0.4509489	0.6668331	0.9885667	0.3723086	0.7230293	0.9907030	0.9314795	0.2966798	0.6652123	0.5292897	0.7144544	0.5451547	0.2309123	0.3364145	0.1375017	0.0691996	0.7845386	0.0572382	0.9849241	0.5715601	0.6696225	0.0981052	0.9358297	0.6612577	0.3260187	0.4897181	0.4439038	0.2888125	0.9873001	0.5119490	0.9643239	0.2215862	0.7245029	0.2027725	0.6969638	0.2543915	0.8959599	0.7774386	0.1011020	0.9877503	0.8319148	0.0595605	0.9608169	0.9721071	0.4935636	0.2035740	0.9462050	0.5446618	0.9887801	0.8238902	0.4201910	0.5203518	0.5727294	0.4499382	0.9795799	0.0600872	0.9777557	0.5692084	0.7371923	0.3556233	0.1017096	0.4596002	0.0176964	0.8760521	0.1423843	0.1883948	0.6690081	0.8776722	0.0689031	0.4136959	0.1320168	0.7965735	0.2001582	0.4651778	0.3424235	0.2354279	0.9602408	0.2454070	0.1221122	0.9524651	0.1531419	0.4856047	0.5335828	0.9072621	0.0789377	0.9757861	0.1530014	0.7099420	0.9601269	0.4007372	0.8058949	0.6842996
750	0.2007023	0.6728233	0.0313951	0.1044016	0.4764185	0.9278860	0.6824491	0.3023919	0.4516797	0.6725706	0.9911044	0.3693335	0.7267352	0.9905361	0.9284874	0.2999372	0.6700004	0.5246865	0.7154612	0.5246285	0.2213899	0.3209471	0.1400190	0.0643446	0.7341266	0.0546027	0.9895218	0.5660074	0.6712699	0.0924639	0.9406036	0.6653876	0.3247841	0.4757025	0.4584586	0.2889483	0.9855438	0.5139913	0.9464293	0.2261705	0.7404708	0.1956050	0.6386634	0.2146182	0.8982530	0.7772328	0.0969802	0.9923747	0.8332747	0.0529976	0.9562247	0.9718900	0.4909346	0.1682778	0.9253973	0.5467117	0.9938172	0.8214837	0.4540538	0.5248602	0.5732458	0.4016943	0.9675936	0.0556891	0.9847722	0.5496776	0.7346188	0.3416122	0.1052451	0.4770179	0.0148532	0.8783872	0.1194563	0.1855790	0.6692909	0.8743988	0.0709006	0.4188678	0.1351926	0.8029579	0.1655144	0.4630388	0.3200686	0.2414914	0.9673404	0.2199699	0.1210353	0.9529466	0.1605405	0.4851590	0.5511381	0.9373597	0.0787972	0.9715270	0.1594604	0.7654817	0.9538982	0.3429323	0.8740954	0.6880155
800	0.1999923	0.6996474	0.0355073	0.1109163	0.4977587	0.9355780	0.6889672	0.2991303	0.4522380	0.6747940	0.9929207	0.3682110	0.7217593	0.9928208	0.9240786	0.3037065	0.6738367	0.5168367	0.7055978	0.5124706	0.2223769	0.3185296	0.1400562	0.0698046	0.6844736	0.0487394	0.9857998	0.5544932	0.6715445	0.0881750	0.9405365	0.6592558	0.3205718	0.4579779	0.4847589	0.2935864	0.9865593	0.5136859	0.9342615	0.2316177	0.7520157	0.1951288	0.6098748	0.1821850	0.8975375	0.7812450	0.0989304	0.9895522	0.8302969	0.0588419	0.9599647	0.9721093	0.4922013	0.1327662	0.9071918	0.5501089	0.9883955	0.8182741	0.4766421	0.5232994	0.5739246	0.3780667	0.9622431	0.0499011	0.9932744	0.5433102	0.7379662	0.3418965	0.1113289	0.4764323	0.0204853	0.8789404	0.1074558	0.1901686	0.6700801	0.8658345	0.0702432	0.4161207	0.1326745	0.8190621	0.1437494	0.4618369	0.3166072	0.2498027	0.9579448	0.2131424	0.1265150	0.9512036	0.1579759	0.4886288	0.5602994	0.9452053	0.0754192	0.9757867	0.1542483	0.8053604	0.9427167	0.3003028	0.9163626	0.6954101
850	0.1953602	0.7187334	0.0332672	0.1099353	0.5140132	0.9372033	0.6933651	0.2937620	0.4507656	0.6740598	0.9892636	0.3720404	0.7170458	0.9887001	0.9179233	0.3074283	0.6751706	0.5136076	0.6948802	0.5117173	0.2218365	0.3150346	0.1424947	0.0664930	0.6385015	0.0507598	0.9875396	0.5402138	0.6719501	0.0789954	0.9453976	0.6574317	0.3166649	0.4446617	0.5237183	0.3068473	0.9822757	0.5152155	0.9150984	0.2425028	0.7502033	0.1984216	0.5999461	0.1698330	0.8983371	0.7801804	0.0963611	0.9893555	0.8286447	0.0545036	0.9579120	0.9720702	0.4983262	0.0989209	0.8755751	0.5607042	0.9892605	0.8165171	0.4930141	0.5226564	0.5715067	0.3644645	0.9555929	0.0569876	0.9909950	0.5421579	0.7313875	0.3386202	0.1164080	0.4785436	0.0219315	0.8769415	0.0928152	0.1918100	0.6694381	0.8703491	0.0733822	0.4094704	0.1323479	0.8313669	0.1281488	0.4642272	0.3160837	0.2586900	0.9572125	0.2158884	0.1290667	0.9520527	0.1558227	0.4838600	0.5672639	0.9544507	0.0765860	0.9768303	0.1535228	0.8376628	0.9347765	0.2844815	0.9409784	0.6885193
900	0.1962336	0.7339825	0.0344701	0.1077968	0.5285859	0.9434212	0.6998750	0.2873317	0.4482378	0.6755402	0.9912138	0.3728727	0.7119925	0.9918812	0.9150819	0.3076031	0.6757375	0.5170016	0.6827061	0.5081759	0.2230041	0.3130353	0.1417839	0.0668385	0.6107513	0.0521725	0.9896594	0.5234307	0.6771029	0.0765558	0.9477292	0.6538478	0.3190521	0.4322743	0.5539072	0.3256980	0.9863941	0.5161211	0.8995076	0.2443399	0.7523730	0.2027239	0.5984986	0.1619073	0.8992742	0.7852582	0.0983552	0.9878359	0.8280764	0.0568457	0.9585824	0.9754932	0.4909230	0.0825364	0.8261125	0.5689972	0.9887383	0.8188043	0.5095834	0.5260679	0.5762240	0.3564321	0.9414738	0.0529551	0.9932519	0.5448855	0.7356044	0.3314495	0.1180202	0.4814991	0.0171177	0.8824908	0.0949090	0.1889528	0.6709030	0.8693227	0.0678021	0.4122710	0.1330710	0.8347666	0.1097412	0.4613888	0.3111780	0.2708582	0.9651991	0.2159475	0.1287011	0.9521719	0.1574880	0.4839765	0.5736375	0.9598987	0.0696298	0.9760411	0.1554518	0.8477244	0.9359736	0.2709157	0.9529359	0.6910836
950	0.1902116	0.7370029	0.0374398	0.1111660	0.5333273	0.9491537	0.6961266	0.2859289	0.4478724	0.6687360	0.9909580	0.3688697	0.6999370	0.9870324	0.9161180	0.3116554	0.6802252	0.5121335	0.6633775	0.5134793	0.2261254	0.3111079	0.1409750	0.0660802	0.5844294	0.0484797	0.9884045	0.5082070	0.6673701	0.0773856	0.9531101	0.6522685	0.3126900	0.4228737	0.5873109	0.3472958	0.9868715	0.5131419	0.8887558	0.2470360	0.7519226	0.2082208	0.6029877	0.1652488	0.8980073	0.7820761	0.1016582	0.9926724	0.8319683	0.0574629	0.9537554	0.9704166	0.4918703	0.0693099	0.7732984	0.5852998	0.9907485	0.8152719	0.5222129	0.5266991	0.5752274	0.3546057	0.9395725	0.0550059	0.9896558	0.5523098	0.7364155	0.3358152	0.1242600	0.4876876	0.0157174	0.8794024	0.0945127	0.1888599	0.6707049	0.8735255	0.0762228	0.4143935	0.1366504	0.8316907	0.1089604	0.4621494	0.3142193	0.2935204	0.9583531	0.2218284	0.1321817	0.9464996	0.1581056	0.4885672	0.5771134	0.9654597	0.0719934	0.9774627	0.1524877	0.8507924	0.9371465	0.2699627	0.9640014	0.6906674
1000	0.1881615	0.7456754	0.0379125	0.1061985	0.5404032	0.9483314	0.6982392	0.2875172	0.4506709	0.6740677	0.9903781	0.3681856	0.6938349	0.9929712	0.9132849	0.3127438	0.6756203	0.5112559	0.6255651	0.5192725	0.2304921	0.3192301	0.1439930	0.0685370	0.5699189	0.0515515	0.9887639	0.5045115	0.6767370	0.0756426	0.9543696	0.6503202	0.3089628	0.4155441	0.6062327	0.3655191	0.9858988	0.5146775	0.8772611	0.2554147	0.7510281	0.2152375	0.6115826	0.1622254	0.9010358	0.7818712	0.0953913	0.9875309	0.8291876	0.0579094	0.9606719	0.9742152	0.4917991	0.0534489	0.7196878	0.6015801	0.9958512	0.8179665	0.5268596	0.5246661	0.5772366	0.3523439	0.9355668	0.0528131	0.9973958	0.5500440	0.7356394	0.3338687	0.1226906	0.4835894	0.0201939	0.8785923	0.0967724	0.1908609	0.6691826	0.8745113	0.0713983	0.4141143	0.1321644	0.8307311	0.1070564	0.4598423	0.3172353	0.3256369	0.9624002	0.2274785	0.1318213	0.9437286	0.1592941	0.4849825	0.5774217	0.9709024	0.0689317	0.9756227	0.1604888	0.8437839	0.9356091	0.2640795	0.9646726	0.6913923

0	0.1842279	0.7647400	0.0344080	0.1068899	0.5404621	0.9511319	0.6947932	0.2890484	0.4454540	0.6703953	0.9899935	0.3688646	0.6510354	0.9914828	0.7068090	0.5155417	0.6790616	0.5143330	0.4657408	0.6151330	0.2245389	0.3335274	0.1429392	0.0697261	0.5336218	0.0534483	0.9887037	0.4651660	0.6738602	0.0731585	0.9547890	0.6455476	0.3007361	0.3919265	0.6707639	0.4241017	0.9864394	0.5142368	0.8694239	0.2655336	0.7529536	0.2336421	0.6615578	0.2344117	0.9013055	0.7814279	0.0938546	0.9933650	0.8293260	0.0556316	0.9556298	0.9784040	0.4925951	0.0845688	0.7545659	0.6603623	0.9916734	0.8187374	0.5210267	0.5214988	0.5726862	0.3499091	0.9337588	0.0506837	0.9936602	0.5505033	0.7383788	0.3288047	0.1295776	0.4860712	0.0205412	0.8835256	0.1026084	0.1912990	0.6692770	0.8697316	0.0745372	0.4141989	0.1328379	0.8263272	0.1421259	0.4598774	0.3133831	0.3572267	0.9663319	0.2322235	0.1302525	0.9447659	0.1575354	0.4838874	0.5843938	0.9898671	0.0714487	0.9734441	0.1549008	0.8092060	0.9359979	0.2681210	0.9705237	0.6890994
50	0.1797721	0.6453620	0.0354400	0.1060906	0.5425584	0.9464390	0.8473098	0.2794762	0.4538669	0.6752959	0.9918711	0.3701377	0.7714953	0.9939644	0.6417696	0.5218655	0.8402395	0.4705790	0.3801709	0.6192908	0.2415062	0.3345412	0.1390830	0.0677929	0.4774270	0.0501887	0.9921612	0.4467963	0.6734446	0.0746384	0.5083602	0.6484545	0.3080102	0.3310543	0.1929823	0.3691510	0.9876049	0.5142696	0.7358642	0.2831338	0.7560919	0.3311656	0.6817114	0.2331940	0.9015521	0.9291204	0.2796446	0.9939463	0.8330775	0.2600888	0.2841823	0.9547575	0.4902478	0.0842122	0.7552151	0.8597942	0.9927578	0.6852239	0.5711346	0.4545827	0.6430164	0.3531249	0.9321897	0.0531302	0.9954355	0.5541720	0.8074984	0.1512219	0.1550280	0.4863567	0.0035963	0.8916691	0.0994062	0.1929949	0.8273998	0.8813152	0.0747047	0.4125486	0.2077089	0.8289147	0.1388356	0.4632960	0.3164815	0.3545634	0.9647508	0.2355150	0.3147530	0.9449889	0.0691283	0.4872373	0.5745734	0.9873316	0.0684295	0.9696950	0.0547788	0.1913120	0.9326905	0.1310005	0.4033052	0.7724211
100	0.1840045	0.5877941	0.0369562	0.1061185	0.5442146	0.9469206	0.8938720	0.2565165	0.4500941	0.6744768	0.9825216	0.3700456	0.8019199	0.9943563	0.6089370	0.5515757	0.8846556	0.3966760	0.3037672	0.6441990	0.2756049	0.3866427	0.1420089	0.0654141	0.5017926	0.0479292	0.9882067	0.4078907	0.6742127	0.0741841	0.3709695	0.6494226	0.3048267	0.2814979	0.1050046	0.2282811	0.9917447	0.5140990	0.6756685	0.3230031	0.7518069	0.3755867	0.7388951	0.2288946	0.8979614	0.9656530	0.3246525	0.9860373	0.8250616	0.2937942	0.1019099	0.7493763	0.4896946	0.0833011	0.7522254	0.9118242	0.9912473	0.6508822	0.5794910	0.4289614	0.6226689	0.3585821	0.9406440	0.0526313	0.9894772	0.5754647	0.8139836	0.0988496	0.3182613	0.4812818	0.0000000	0.9256659	0.0988005	0.1913803	0.8705154	0.9087315	0.0730314	0.4137009	0.2105395	0.8185854	0.1416689	0.4636879	0.3167071	0.3591897	0.9654918	0.2507287	0.3782454	0.9435435	0.0387968	0.4856879	0.5758886	0.9792865	0.0673607	0.9793525	0.0243041	0.1472532	0.9318420	0.1113055	0.2545235	0.7812193
150	0.1788529	0.5633558	0.0349151	0.1096229	0.5434416	0.9454649	0.9174839	0.2355640	0.4473850	0.6756842	0.9093741	0.3738251	0.8056889	0.9880268	0.5791584	0.5912053	0.8890836	0.3498819	0.2739039	0.6777378	0.2844676	0.4626132	0.1377218	0.0648266	0.5380928	0.0554430	0.9914201	0.3418269	0.6720975	0.0727684	0.3179837	0.6509407	0.3032235	0.2070156	0.0886731	0.1235779	0.9891707	0.5188162	0.6565852	0.3609568	0.7549992	0.4015363	0.7768828	0.2468789	0.9025681	0.9753259	0.3330208	0.9874531	0.8252175	0.2944240	0.0527158	0.4165004	0.4907761	0.0821501	0.7439764	0.9245606	0.9882991	0.6427013	0.5772298	0.4274763	0.6047818	0.3702990	0.9377713	0.0537302	0.9947776	0.6040762	0.8176073	0.0819144	0.5585316	0.4867930	0.0002488	0.9545995	0.1078065	0.1962195	0.8879067	0.9282612	0.0668391	0.4143533	0.2049911	0.7934132	0.1414606	0.4645989	0.3192183	0.3594162	0.9632981	0.2785612	0.3968657	0.9490441	0.0200302	0.4733884	0.5659453	0.8981593	0.0697153	0.9744308	0.0088515	0.1418265	0.9364019	0.1119616	0.2133332	0.7509310
200	0.1857081	0.5546781	0.0360757	0.1071320	0.5425444	0.9495518	0.9174391	0.2221273	0.4452949	0.6800172	0.7850030	0.3882417	0.7871188	0.9901359	0.5504577	0.6273331	0.8919779	0.3384200	0.2672697	0.6986796	0.2738533	0.4920901	0.1423369	0.0617473	0.5700241	0.0566298	0.9940952	0.2533529	0.6670684	0.0729564	0.3081989	0.6519427	0.3008754	0.1410687	0.0757189	0.0654610	0.9890751	0.5157617	0.6457654	0.3853067	0.7522099	0.4220959	0.8133633	0.2615447	0.9040648	0.9777862	0.3379972	0.9841172	0.8270143	0.2972226	0.0311870	0.2657362	0.4933522	0.0839197	0.7521355	0.9240411	0.9868334	0.6434989	0.5683923	0.4227383	0.5850721	0.3903292	0.9415245	0.0532401	0.9943557	0.6389048	0.8180107	0.0782212	0.7418585	0.4870978	0.0020674	0.9747314	0.1217861	0.2104926	0.8874050	0.9348192	0.0703650	0.4145198	0.1963938	0.7609716	0.1441758	0.4645580	0.3152103	0.3627575	0.9637550	0.3180544	0.4051523	0.9456301	0.0169046	0.4681947	0.5514359	0.5551289	0.0740838	0.9773232	0.0007495	0.1320908	0.9327376	0.1085926	0.2047470	0.7317234
